Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2021-03-23,PHI,New Jersey Devils,L,3,4,PHI,Golden State Warriors,W,108,98
2021-03-25,PHI,New York Rangers,L,3,8,PHI,Los Angeles Lakers,W,109,101
2021-03-27,PHI,New York Rangers,W,2,1,PHI,Los Angeles Clippers,L,112,122
2021-04-03,PHI,New York Islanders,L,2,3,PHI,Minnesota Timberwolves,W,122,113
2021-04-06,PHI,Boston Bruins,L,2,4,PHI,Boston Celtics,W,106,96
2021-04-10,PHI,Boston Bruins,W,3,2,PHI,Oklahoma City Thunder,W,117,93
2021-04-22,PHI,New York Rangers,W,3,2,PHI,Milwaukee Bucks,L,117,124
2021-05-03,PHI,Pittsburgh Penguins,W,7,2,PHI,Chicago Bulls,W,106,94
2021-05-07,PHI,Washington Capitals,W,4,2,PHI,New Orleans Pelicans,W,109,107
2021-05-08,PHI,Washington Capitals,L,1,2,PHI,Detroit Pistons,W,118,104
2021-10-20,PHI,Boston Bruins,W,6,3,PHI,New Orleans Pelicans,W,117,97
2021-10-28,PHI,Vancouver Canucks,W,2,1,PHI,Detroit Pistons,W,110,102
2021-10-30,PHI,Calgary Flames,L,0,4,PHI,Atlanta Hawks,W,122,94
2021-11-04,PHI,Pittsburgh Penguins,L,2,3,PHI,Detroit Pistons,W,109,98
2021-11-06,PHI,Washington Capitals,W,2,1,PHI,Chicago Bulls,W,114,105
2021-11-13,PHI,Dallas Stars,L,2,5,PHI,Indiana Pacers,L,113,118
2021-11-16,PHI,Calgary Flames,W,2,1,PHI,Utah Jazz,L,85,120
2021-11-18,PHI,Tampa Bay Lightning,L,3,4,PHI,Denver Nuggets,W,103,89
2021-11-20,PHI,Boston Bruins,L,2,5,PHI,Portland Trail Blazers,L,111,118
2021-11-24,PHI,Florida Panthers,L,1,2,PHI,Golden State Warriors,L,96,116
2021-12-01,PHI,New York Rangers,L,1,4,PHI,Boston Celtics,L,87,88
2021-12-06,PHI,Colorado Avalanche,L,5,7,PHI,Charlotte Hornets,W,127,124
2021-12-08,PHI,New Jersey Devils,L,0,3,PHI,Charlotte Hornets,W,110,106
2021-12-11,PHI,Arizona Coyotes,W,5,3,PHI,Golden State Warriors,W,102,93
2021-12-16,PHI,Montreal Canadiens,L,2,3,PHI,Brooklyn Nets,L,105,114
2021-12-30,PHI,San Jose Sharks,L,2,3,PHI,Brooklyn Nets,W,110,102
2022-01-15,PHI,New York Rangers,L,2,3,PHI,Miami Heat,W,109,98
2022-01-17,PHI,New York Islanders,L,1,4,PHI,Washington Wizards,L,98,117
2022-01-25,PHI,New York Islanders,L,3,4,PHI,New Orleans Pelicans,W,117,107
2022-01-29,PHI,Los Angeles Kings,W,4,3,PHI,Sacramento Kings,W,103,101
2022-02-12,PHI,Detroit Red Wings,L,2,4,PHI,Cleveland Cavaliers,W,103,93
