Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2023-01-11,WSH,Philadelphia Flyers,L,3,5,WAS,Chicago Bulls,W,100,97
2023-01-16,WSH,New York Islanders,W,4,3,WAS,Golden State Warriors,L,118,127
2023-01-21,WSH,Vegas Golden Knights,L,2,6,WAS,Orlando Magic,W,138,118
2023-01-24,WSH,Colorado Avalanche,L,2,3,WAS,Dallas Mavericks,W,127,126
2023-02-11,WSH,Boston Bruins,W,2,1,WAS,Indiana Pacers,W,127,113
2023-02-14,WSH,Carolina Hurricanes,L,2,3,WAS,Portland Trail Blazers,W,126,101
2023-02-16,WSH,Florida Panthers,L,3,6,WAS,Minnesota Timberwolves,W,114,106
2023-02-26,WSH,Buffalo Sabres,,,,WAS,Chicago Bulls,,,
2023-03-04,WSH,San Jose Sharks,,,,WAS,Toronto Raptors,,,
2023-03-14,WSH,New York Rangers,,,,WAS,Detroit Pistons,,,
2023-03-17,WSH,St. Louis Blues,,,,WAS,Cleveland Cavaliers,,,
2023-03-21,WSH,Columbus Blue Jackets,,,,WAS,Orlando Magic,,,
2023-04-02,WSH,New York Rangers,,,,WAS,New York Knicks,,,
