NHL Team,Date,Opponent,Result,Team Score,Opponent Score
BOS,2017-10-11,Colorado Avalanche,L,3,6
BOS,2017-10-14,Arizona Coyotes,W,6,2
BOS,2017-10-15,Vegas Golden Knights,L,1,3
BOS,2017-10-19,Vancouver Canucks,W,6,3
BOS,2017-10-21,Buffalo Sabres,L,4,5
BOS,2017-10-26,San Jose Sharks,W,2,1
BOS,2017-10-28,Los Angeles Kings,L,1,2
BOS,2017-10-30,Columbus Blue Jackets,L,3,4
BOS,2017-11-02,Vegas Golden Knights,W,2,1
BOS,2017-11-04,Washington Capitals,L,2,3
BOS,2017-11-06,Minnesota Wild,W,5,3
BOS,2017-11-08,New York Rangers,L,2,4
BOS,2017-11-10,Toronto Maple Leafs,L,2,3
BOS,2017-11-11,Toronto Maple Leafs,L,1,4
BOS,2017-11-15,Anaheim Ducks,L,2,4
BOS,2017-11-16,Los Angeles Kings,W,2,1
BOS,2017-11-18,San Jose Sharks,W,3,1
BOS,2017-11-22,New Jersey Devils,W,3,2
BOS,2017-11-24,Pittsburgh Penguins,W,4,3
BOS,2017-11-26,Edmonton Oilers,L,2,4
BOS,2017-11-29,Tampa Bay Lightning,W,3,2
BOS,2017-12-02,Philadelphia Flyers,W,3,0
BOS,2017-12-04,Nashville Predators,L,3,5
BOS,2017-12-07,Arizona Coyotes,W,6,1
BOS,2017-12-09,New York Islanders,W,3,1
BOS,2017-12-13,Detroit Red Wings,W,3,2
BOS,2017-12-14,Washington Capitals,L,3,5
BOS,2017-12-16,New York Rangers,L,2,3
BOS,2017-12-18,Columbus Blue Jackets,W,7,2
BOS,2017-12-19,Buffalo Sabres,W,3,0
BOS,2017-12-21,Winnipeg Jets,W,2,1
BOS,2017-12-23,Detroit Red Wings,W,3,1
BOS,2017-12-27,Ottawa Senators,W,5,1
BOS,2017-12-28,Washington Capitals,L,3,4
BOS,2017-12-30,Ottawa Senators,W,5,0
BOS,2018-01-02,New York Islanders,W,5,1
BOS,2018-01-06,Carolina Hurricanes,W,7,1
BOS,2018-01-07,Pittsburgh Penguins,L,5,6
BOS,2018-01-13,Montreal Canadiens,W,4,3
BOS,2018-01-15,Dallas Stars,L,2,3
BOS,2018-01-17,Montreal Canadiens,W,4,1
BOS,2018-01-18,New York Islanders,W,5,2
BOS,2018-01-20,Montreal Canadiens,W,4,1
BOS,2018-01-23,New Jersey Devils,W,3,2
BOS,2018-01-25,Ottawa Senators,W,3,2
BOS,2018-01-30,Anaheim Ducks,L,1,3
BOS,2018-02-01,St. Louis Blues,W,3,1
BOS,2018-02-03,Toronto Maple Leafs,W,4,1
BOS,2018-02-06,Detroit Red Wings,W,3,2
BOS,2018-02-07,New York Rangers,W,6,1
BOS,2018-02-10,Buffalo Sabres,L,2,4
BOS,2018-02-11,New Jersey Devils,W,5,3
BOS,2018-02-13,Calgary Flames,W,5,2
BOS,2018-02-17,Vancouver Canucks,L,1,6
