NHL Team,Date,Opponent,Result,Team Score,Opponent Score
DET,2018-03-08,Vegas Golden Knights,L,0,4
DET,2018-03-09,Columbus Blue Jackets,L,2,3
DET,2018-03-12,San Jose Sharks,L,3,5
DET,2018-03-15,Los Angeles Kings,L,1,4
DET,2018-03-16,Anaheim Ducks,L,2,4
DET,2018-03-18,Colorado Avalanche,L,1,5
DET,2018-03-20,Philadelphia Flyers,W,5,4
DET,2018-03-22,Washington Capitals,L,0,1
DET,2018-03-24,Toronto Maple Leafs,L,3,4
DET,2018-03-26,Montreal Canadiens,L,2,4
DET,2018-03-27,Pittsburgh Penguins,W,5,2
DET,2018-03-29,Buffalo Sabres,W,6,3
DET,2018-03-31,Ottawa Senators,W,2,0
